"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","enzyme","go"
"ENSG00000137575",1435.10978352878,2.07139284845218,0.404561563517175,5.12009304701097,3.05384942307058e-07,3.43344394862768e-06,"SDCBP",NA,"GO:0002091"
"ENSG00000006194",281.808969554668,-0.718204780947663,0.140320539527192,-5.11831541816787,3.08276735819732e-07,3.46359216622566e-06,"ZNF263",NA,"GO:0000122"
"ENSG00000186063",696.619800485715,1.03279380822033,0.201797310805915,5.11797607260313,3.08831770358551e-07,3.46746291041287e-06,"AIDA",NA,"GO:0005515"
"ENSG00000174705",123.621921040076,2.90835040255535,0.56847230854876,5.11608104531954,3.1194906515438e-07,3.50007701100667e-06,"SH3PXD2B",NA,"GO:0001501"
"ENSG00000135052",712.920412069915,1.54971279213526,0.302994024126622,5.11466454364007,3.14299010620651e-07,3.52404288899438e-06,"GOLM1",NA,"GO:0005515"
"ENSG00000129451",15.1863674781632,5.70781385500826,1.11608047653928,5.11415975370068,3.15140569550172e-07,3.53107504834073e-06,"KLK10",NA,"GO:0004252"
"ENSG00000166780",118.08072580085,3.39312322875828,0.663633955148875,5.11294396923541,3.17176400272781e-07,3.54900301043804e-06,"C16orf45",NA,"GO:0005515"
"ENSG00000111361",531.063812059744,-0.616583448336797,0.120594094716191,-5.11288259833848,3.17279501760116e-07,3.54900301043804e-06,"EIF2B1",NA,"GO:0003743"
"ENSG00000125354",279.028168313923,-1.99142858221528,0.38949720853357,-5.11281862510098,3.17387009554686e-07,3.54900301043804e-06,"SEPT6",NA,"GO:0000777"
"ENSG00000144339",18.4157329921546,6.95532224350239,1.36236961414575,5.10531222311766,3.3024878333497e-07,3.69031730685909e-06,"TMEFF2",NA,"GO:0003674"
"ENSG00000167483",8.08105951132423,-10.6117773520664,2.07887361422927,-5.10458032630363,3.3152943081195e-07,3.70192276959775e-06,"FAM129C",NA,NA
"ENSG00000108602",91.0986662209414,6.66341495550538,1.30540983878962,5.10446202985855,3.31736871345169e-07,3.70192276959775e-06,"ALDH3A1","1.2.1.5","GO:0001666"
"ENSG00000089693",1906.14212365945,0.934147713552407,0.183013429577419,5.10425773512561,3.32095410568762e-07,3.70341469700615e-06,"MLF2",NA,"GO:0005515"
"ENSG00000168374",2367.37913004573,1.26942919249036,0.248789477474551,5.10242316265249,3.35331909984372e-07,3.73697692107753e-06,"ARF4",NA,"GO:0003924"
"ENSG00000189320",33.1997557803294,8.89415344859347,1.74387209764199,5.10023267223548,3.39236201750829e-07,3.77793068224334e-06,"FAM180A",NA,"GO:0005576"
"ENSG00000165359",36.3021256937659,-1.94902292866735,0.382228880945649,-5.099099062963,3.41273920970344e-07,3.79518651055786e-06,"INTS6L",NA,NA
"ENSG00000065413",41.8412200091772,-1.96556708746091,0.385479575427496,-5.0990174648841,3.41421052558157e-07,3.79518651055786e-06,"ANKRD44",NA,"GO:0005515"
"ENSG00000112033",187.131343905332,1.44152349583372,0.28270784776433,5.09898648811262,3.41476923601891e-07,3.79518651055786e-06,"PPARD",NA,"GO:0000122"
"ENSG00000141519",16.9025869610445,2.25573520457967,0.442560898097934,5.09700521278431,3.45068830351736e-07,3.83252104162066e-06,"CCDC40",NA,"GO:0001947"
"ENSG00000111817",193.160838415104,2.60487399921538,0.51130281173807,5.09458180048069,3.49511902993734e-07,3.87925239502008e-06,"DSE","5.1.3.19","GO:0000139"
"ENSG00000035862",1857.92086316505,2.94646420703576,0.578385907999572,5.09428768281461,3.50054879764111e-07,3.88266257548463e-06,"TIMP2",NA,"GO:0002020"
"ENSG00000181704",134.025174174346,1.04421317541374,0.20510294811983,5.09116609481239,3.55868116975654e-07,3.94448435713728e-06,"YIPF6",NA,"GO:0000138"
"ENSG00000233608",132.105160787568,5.49928779656721,1.08020957306399,5.09094525145579,3.56282897274235e-07,3.94642609347944e-06,"TWIST2",NA,"GO:0003677"
"ENSG00000184347",14.5580224356107,6.61642053627463,1.30000694193927,5.08952708083594,3.58957596471546e-07,3.97338076040513e-06,"SLIT3",NA,"GO:0005509"
"ENSG00000152952",1054.2668620939,3.18666563424508,0.626426057505132,5.08705791540124,3.63660807476599e-07,4.02273818666693e-06,"PLOD2","1.14.11.4","GO:0001666"
"ENSG00000109738",54.0966290497323,3.76922203919692,0.741157690343727,5.08558716762268,3.66490459978002e-07,4.05131836664273e-06,"GLRB",NA,"GO:0001964"
"ENSG00000151914",537.653084975714,2.06621983787758,0.406614215292245,5.08152386259426,3.74418966193398e-07,4.13618698334772e-06,"DST",NA,"GO:0003779"
"ENSG00000109625",51.1808862636272,5.81800453988252,1.14682201906157,5.07315384879279,3.91275901142675e-07,4.31950761911595e-06,"CPZ",NA,"GO:0004181"
"ENSG00000165494",234.348723227369,-0.731850795269334,0.144264120254167,-5.07299246673355,3.91608008470295e-07,4.32027830376037e-06,"PCF11",NA,"GO:0000398"
"ENSG00000133961",458.360282897982,1.08316876725142,0.213855279680623,5.06496154253968,4.08482806086777e-07,4.50342724167021e-06,"NUMB",NA,"GO:0005515"
"ENSG00000198792",343.710284267425,1.12935145154782,0.22305499138734,5.06310773197034,4.1247660392939e-07,4.54441614937859e-06,"TMEM184B",NA,"GO:0005215"
"ENSG00000211448",90.284445305633,5.21496761367753,1.03048647451043,5.06068516440751,4.17752535972811e-07,4.59946659091455e-06,"DIO2",NA,"GO:0001514"
"ENSG00000175505",91.4209870995261,2.58804007651947,0.511771844071439,5.05701926845002,4.25860224970085e-07,4.68560037774367e-06,"CLCF1",NA,"GO:0002639"
"ENSG00000151718",169.661226085544,2.32156895318561,0.459181715818558,5.05588283071568,4.28404308539487e-07,4.71044550464212e-06,"WWC2",NA,"GO:0000122"
"ENSG00000185483",69.8681680148168,3.7111623800007,0.734087654378058,5.05547581118894,4.29319043020291e-07,4.71735420786339e-06,"ROR1",NA,"GO:0001725"
"ENSG00000170166",17.3771663049421,5.90429138471815,1.16798451326223,5.05511102045968,4.30140473597117e-07,4.72322916041208e-06,"HOXD4",NA,"GO:0000977"
"ENSG00000052344",189.364407904327,5.84212089732535,1.15581585272836,5.05454297372261,4.31422612844726e-07,4.73415180290838e-06,"PRSS8",NA,"GO:0004175"
"ENSG00000143367",189.685915602965,2.25865673394327,0.446904703223435,5.05400081416022,4.32649760370839e-07,4.74445685956597e-06,"TUFT1",NA,"GO:0005515"
"ENSG00000105270",100.662960240168,3.16073491107355,0.625592606927872,5.0523853320376,4.36326311782084e-07,4.77861873607062e-06,"CLIP3",NA,"GO:0001934"
"ENSG00000198954",180.415570744813,1.73530746338243,0.343463571256829,5.05237704549701,4.36345247953993e-07,4.77861873607062e-06,"KIF1BP",NA,"GO:0005515"
"ENSG00000135047",1438.145145348,3.14019773498927,0.621548106261504,5.05221993817498,4.36704415275614e-07,4.77937436810939e-06,"CTSL","3.4.22.15","GO:0001968"
"ENSG00000239264",3634.47440337761,-1.87622469965631,0.3713858636619,-5.05195507754807,4.37310566157395e-07,4.78119065308137e-06,"TXNDC5",NA,"GO:0003756"
"ENSG00000146966",46.3040967823786,4.34823486072324,0.860713830871989,5.05189379415229,4.37450932802721e-07,4.78119065308137e-06,"DENND2A",NA,"GO:0005829"
"ENSG00000165092",221.965031279171,5.50106242216754,1.08962024682504,5.04860517982908,4.45047425131942e-07,4.8609921348463e-06,"ALDH1A1","1.2.1.36","GO:0001523"
"ENSG00000158828",226.916570690305,1.5087988554259,0.298869166746935,5.04835902561828,4.45621116582434e-07,4.86403274435339e-06,"PINK1","2.7.11.1","GO:0000151"
"ENSG00000145555",294.377696358314,2.50101257781168,0.495430753949741,5.04815770493205,4.46090848468111e-07,4.86593534113791e-06,"MYO10",NA,"GO:0001726"
"ENSG00000076716",145.100853280668,6.03759453640004,1.19638304075971,5.04653972072869,4.49883397709897e-07,4.9040565477695e-06,"GPC4",NA,"GO:0001523"
"ENSG00000136819",532.392052821571,-0.840791012820308,0.166624402153989,-5.04602568382077,4.51094795278217e-07,4.91400950597057e-06,"C9orf78",NA,"GO:0005515"
"ENSG00000155760",94.2727150985157,2.60407123268524,0.516134236691716,5.04533713821553,4.52722377335851e-07,4.92848002452003e-06,"FZD7",NA,"GO:0004930"
"ENSG00000139329",76.465946188085,6.94295855966382,1.37623483141956,5.04489379367202,4.53773350242153e-07,4.9366584226146e-06,"LUM",NA,"GO:0005201"
"ENSG00000204147",53.2631452045055,1.93608241319859,0.383800477913013,5.04450235113412,4.54703242540314e-07,4.94350964216601e-06,"ASAH2B",NA,NA
"ENSG00000126777",1303.61616554477,0.902990646712079,0.179012685846522,5.04428299280569,4.55225143133596e-07,4.94591908479779e-06,"KTN1",NA,"GO:0003723"
"ENSG00000128606",96.502271837995,5.23825214821122,1.03850725875635,5.04402073653699,4.55849865544762e-07,4.94944175042042e-06,"LRRC17",NA,"GO:0005615"
"ENSG00000101938",38.564060937534,7.05651583842836,1.3990452530886,5.04380814190966,4.56356895462171e-07,4.9516827570207e-06,"CHRDL1",NA,"GO:0001503"
"ENSG00000149633",11.0463907371405,6.21775353763932,1.23319673008964,5.04198023391399,4.60738889376883e-07,4.99593827974104e-06,"KIAA1755",NA,NA
"ENSG00000120509",647.939983929726,0.853326711580005,0.169280867181231,5.04089284151906,4.63364889330522e-07,5.01819425848261e-06,"PDZD11",NA,"GO:0005515"
"ENSG00000180448",150.392605623022,-3.80836344474313,0.75549604933804,-5.04087804043449,4.63400732630202e-07,5.01819425848261e-06,"ARHGAP45",NA,"GO:0005096"
"ENSG00000077380",864.775773717633,0.991263817482991,0.196691493953941,5.0396882831909,4.66290692911108e-07,5.04617214384945e-06,"DYNC1I2",NA,"GO:0000086"
"ENSG00000104343",96.6771995742767,0.89106456163926,0.176854704006923,5.0383989877045,4.6944206029694e-07,5.07694036451142e-06,"UBE2W","6.3.2.19","GO:0004842"
"ENSG00000067208",69.6760258199768,1.28574583236195,0.255309184550642,5.03603438562125,4.75275219056877e-07,5.13665231829778e-06,"EVI5",NA,"GO:0005096"
"ENSG00000115109",109.207095137043,2.10988498299043,0.41906309748836,5.03476683018847,4.7843082767798e-07,5.16736666405509e-06,"EPB41L5",NA,"GO:0001701"
"ENSG00000012983",259.320836191995,0.859719972825042,0.170781817919274,5.03402518663562,4.80286527041286e-07,5.18401008315663e-06,"MAP4K5",NA,"GO:0000185"
"ENSG00000074211",60.9525764409442,6.00946804000855,1.1938185416883,5.03382032541558,4.80800341829118e-07,5.1861574526964e-06,"PPP2R2C",NA,"GO:0000159"
"ENSG00000071626",1096.89971994931,-0.919620944743098,0.182865896448258,-5.0289363003413,4.93208190109926e-07,5.31651315399253e-06,"DAZAP1",NA,"GO:0001893"
"ENSG00000136636",370.526452289374,1.21308728549878,0.241274885231524,5.02782245377392,4.96080855429653e-07,5.34300742553975e-06,"KCTD3",NA,"GO:0005886"
"ENSG00000163013",53.9224749591928,-2.27797469577003,0.453081964309043,-5.02773201145621,4.96314817623448e-07,5.34300742553975e-06,"FBXO41",NA,"GO:0000209"
"ENSG00000196576",697.785356415815,1.89644955980705,0.377389616725617,5.02517683518006,5.02968862923006e-07,5.41110394592085e-06,"PLXNB2",NA,"GO:0001843"
"ENSG00000173432",162.949951955153,5.41443559928198,1.07775782794239,5.02379612460714,5.06600150219062e-07,5.44661297275337e-06,"SAA1",NA,"GO:0000187"
"ENSG00000113712",1694.28035593608,0.736193925535639,0.146568776282786,5.02285646511264,5.09085911232087e-07,5.46976780424247e-06,"CSNK1A1","2.7.11.1","GO:0000777"
"ENSG00000142192",4307.31784842496,2.30991644731479,0.460054397876738,5.02096373380108,5.14128669568095e-07,5.52034766392183e-06,"APP",NA,"GO:0001934"
"ENSG00000137161",559.521562788915,-0.951417311324015,0.189558997736972,-5.01910920970463,5.19116333727523e-07,5.57027044483781e-06,"CNPY3",NA,"GO:0002224"
"ENSG00000185022",138.576058105694,2.21797527666378,0.441934324660837,5.01878933790892,5.19981320036516e-07,5.57591948067803e-06,"MAFF",NA,"GO:0001228"
"ENSG00000171346",30.0143325319468,4.45256562715681,0.88755202247697,5.01668129236035,5.25716683205618e-07,5.63375373394907e-06,"KRT15",NA,"GO:0005200"
"ENSG00000166848",545.158280632235,-1.09548266794909,0.218377776085212,-5.01645674567923,5.26331190324683e-07,5.63667167479705e-06,"TERF2IP",NA,"GO:0000228"
"ENSG00000127955",230.95990248678,2.65500219766298,0.529307310130415,5.01599382220664,5.27600239382848e-07,5.64659099602008e-06,"GNAI1",NA,"GO:0000287"
"ENSG00000077454",258.269589420349,-1.4544555040488,0.289985714304828,-5.01561088116188,5.28652255574566e-07,5.65417616984979e-06,"LRCH4",NA,"GO:0005515"
"ENSG00000055118",49.2614763237373,-5.707097286913,1.13799824727211,-5.01503170202015,5.30247221325464e-07,5.66755482313544e-06,"KCNH2",NA,"GO:0000155"
"ENSG00000196247",84.1398888139363,-1.38953775112662,0.277129607239515,-5.01403572490066,5.33000837519571e-07,5.69329234421845e-06,"ZNF107",NA,"GO:0003674"
"ENSG00000113578",48.2138098642841,3.77851586220505,0.753776463540204,5.01278037318754,5.36491202954054e-07,5.72686105240196e-06,"FGF1",NA,"GO:0000165"
"ENSG00000214595",11.6727209221227,-2.97907797894238,0.594497650904794,-5.01108452557951,5.41241329868469e-07,5.77382509343494e-06,"EML6",NA,"GO:0005737"
"ENSG00000119139",352.400458198095,1.977694691932,0.394714172164971,5.01044763881806,5.43035724728524e-07,5.78921774886959e-06,"TJP2",NA,"GO:0004385"
"ENSG00000104728",54.6812681444568,2.38520999326537,0.476159839883936,5.0092632630395,5.46387903992444e-07,5.82118704182377e-06,"ARHGEF10",NA,"GO:0005089"
"ENSG00000087303",126.739970084545,5.99232920287985,1.19636376562637,5.0087852666973,5.47746436655145e-07,5.83188853144596e-06,"NID2",NA,"GO:0005509"
"ENSG00000144959",297.932175893038,2.50458823918652,0.500107997849401,5.00809475144753,5.49714729912294e-07,5.84906415787171e-06,"NCEH1","3.1.1.-","GO:0004771"
"ENSG00000189266",1011.65011588969,-0.735326444482392,0.146834026839491,-5.00787494772042,5.5034270351119e-07,5.85196557103474e-06,"PNRC2",NA,"GO:0000184"
"ENSG00000134627",23.54945500676,-4.09882142874012,0.818563068939185,-5.0073373503791,5.51881521201504e-07,5.86454228110321e-06,"PIWIL4",NA,"GO:0005634"
"ENSG00000008086",25.8408655444801,1.65283716953744,0.330114732510971,5.00685672816043,5.53260764936755e-07,5.87540816200728e-06,"CDKL5",NA,"GO:0001764"
"ENSG00000160712",141.933465273586,-3.12558708576837,0.624367626378199,-5.00600440144394,5.55714867348611e-07,5.89766725521841e-06,"IL6R",NA,"GO:0002384"
"ENSG00000111554",90.1619218388316,-0.884443735545135,0.176725063571641,-5.00463102216737,5.59691330328138e-07,5.93604372301014e-06,"MDM1",NA,"GO:0005634"
"ENSG00000174567",23.6605155606101,6.83317211678063,1.36568626493537,5.00347136251238,5.63070340931765e-07,5.9680383432993e-06,"GOLT1A",NA,"GO:0000137"
"ENSG00000275832",246.705849966475,2.58546170585876,0.517020351641334,5.00069619629274,5.71236645504198e-07,6.05070018527309e-06,"ARHGAP23",NA,"GO:0005096"
"ENSG00000175029",435.12193309401,2.11520620348572,0.423191658819188,4.99822281324655,5.78611045330933e-07,6.12487308974666e-06,"CTBP2",NA,"GO:0003682"
"ENSG00000196569",90.4446234824159,6.57945235939981,1.31649453324229,4.99770579616142,5.80164088775697e-07,6.13736846899454e-06,"LAMA2",NA,"GO:0005102"
"ENSG00000008323",34.5393889621789,4.18352433193231,0.837273648677962,4.99660336681801,5.83489055619422e-07,6.16858038196887e-06,"PLEKHG6",NA,"GO:0000922"
"ENSG00000109189",97.2254516485985,1.06727942884504,0.213670775827592,4.99497146819091,5.88444664499363e-07,6.21698015969789e-06,"USP46",NA,"GO:0001662"
"ENSG00000149781",169.731007205378,-3.27326778395292,0.655646755578808,-4.99242580871657,5.96256206352583e-07,6.29547177873936e-06,"FERMT3",NA,"GO:0002102"
"ENSG00000086544",94.3655361161783,1.62747803798214,0.326007404990791,4.99215052501065,5.97106899031605e-07,6.30041494807788e-06,"ITPKC",NA,"GO:0005516"
"ENSG00000102854",41.6661139324802,5.3488750276046,1.07160797064208,4.99144759477639,5.99284433237565e-07,6.31934308569522e-06,"MSLN",NA,"GO:0005515"
"ENSG00000049759",270.168093783399,2.03309027710074,0.4074903807569,4.98929636897033,6.05996154082311e-07,6.38602856934724e-06,"NEDD4L","6.3.2.19","GO:0000122"
"ENSG00000162817",49.7902755873331,4.06989990405116,0.815801782724065,4.9888342857762,6.07447255210858e-07,6.39722745561256e-06,"C1orf115",NA,"GO:0016021"
"ENSG00000169641",206.736346852317,1.60928498683819,0.322617735854965,4.98820990908464,6.09413335411392e-07,6.41383197927223e-06,"LUZP1",NA,"GO:0003281"
"ENSG00000263155",30.531889373433,4.53169977350515,0.909154897290484,4.9845189054261,6.21161724892586e-07,6.53330445128083e-06,"MYZAP",NA,"GO:0005515"
"ENSG00000075213",144.311238628609,3.35447898372607,0.673120576922575,4.98347413336008,6.24526658995865e-07,6.56450453115564e-06,"SEMA3A",NA,"GO:0001764"
"ENSG00000174106",151.238552356672,-0.69047303802571,0.138570874260042,-4.98281505195652,6.26658415723965e-07,6.58271094731469e-06,"LEMD3",NA,"GO:0001525"
"ENSG00000128218",14.344675405197,-3.71564239158823,0.745806511397109,-4.98204605994625,6.29154536833075e-07,6.60471916901057e-06,"VPREB3",NA,"GO:0002377"
"ENSG00000145040",37.3428012798113,4.62562977968661,0.928494076615457,4.98186245468354,6.29751928686864e-07,6.60677962891805e-06,"UCN2",NA,"GO:0001664"
"ENSG00000283378",9.84329003749338,5.56562678622713,1.11766007528367,4.9797133397778,6.36785227432616e-07,6.67621299792598e-06,"LOC100289279",NA,NA
"ENSG00000152133",125.894389829616,-1.05955792049581,0.212780019643406,-4.97959311344883,6.37180913893488e-07,6.67621299792598e-06,"GPATCH11",NA,"GO:0000776"
"ENSG00000011426",1037.210286604,1.9212523582514,0.38592236072334,4.97833904894851,6.41322417955778e-07,6.7116993349032e-06,"ANLN",NA,"GO:0000281"
"ENSG00000140350",2073.53154947973,-0.972133488332544,0.195273369900972,-4.97832084746392,6.41382718301113e-07,6.7116993349032e-06,"ANP32A",NA,"GO:0003723"
"ENSG00000117411",404.10447029584,0.991035884209697,0.199105754023091,4.97743467571894,6.4432516655623e-07,6.73820940847471e-06,"B4GALT2","2.4.1.-","GO:0000139"
"ENSG00000158163",29.8778070560854,2.41210540882664,0.484690062345622,4.97659348977248,6.47130276613738e-07,6.76325049879751e-06,"DZIP1L",NA,"GO:0003676"
"ENSG00000197045",461.555111563779,0.883491161862999,0.177545827142496,4.97613025370582,6.48680055376311e-07,6.77514850482132e-06,"GMFB",NA,"GO:0003779"
"ENSG00000143390",419.817621391792,-1.16634559053321,0.234426606942915,-4.97531234079253,6.51425160148429e-07,6.79950811964814e-06,"RFX5",NA,"GO:0000122"
"ENSG00000163564",10.0349704351988,-6.05642850008671,1.21750904079729,-4.97444232210436,6.54357430936806e-07,6.82578926216602e-06,"PYHIN1",NA,"GO:0007049"
"ENSG00000162924",78.2527833717157,-1.82681136451253,0.367310474576641,-4.97348017809212,6.57615008119689e-07,6.85542835363253e-06,"REL",NA,"GO:0000122"
"ENSG00000149300",38.6009713412969,5.50716352085973,1.10806470821589,4.97007393162707,6.69273770952699e-07,6.97255425766092e-06,"C11orf52",NA,"GO:0070062"
"ENSG00000010318",23.3099586963866,-1.65629968368795,0.333278222872035,-4.96972070186507,6.70494127550237e-07,6.98085257577746e-06,"PHF7",NA,"GO:0005515"
"ENSG00000148229",1080.62296639633,-0.976620492469166,0.196521093098379,-4.96954539114164,6.71100596110545e-07,6.98275294917043e-06,"POLE3","2.7.7.7","GO:0000082"
"ENSG00000143198",1173.55085937843,1.53578110793461,0.309093881551765,4.96865580199914,6.74186189719414e-07,7.01042975433616e-06,"MGST3","2.5.1.18","GO:0004364"
"ENSG00000104213",29.2293265517865,4.51934614285421,0.909641839853438,4.96826986716263,6.75529075870563e-07,7.01996177202778e-06,"PDGFRL",NA,"GO:0004992"
"ENSG00000147465",22.0187724173641,-5.05715235055742,1.01824014742886,-4.9665615359276,6.8150434844734e-07,7.07759024166213e-06,"STAR",NA,"GO:0005515"
"ENSG00000060140",29.0295500513422,3.20819600460305,0.64615506934685,4.96505584618562,6.86813035555127e-07,7.12822779371676e-06,"STYK1",NA,"GO:0004715"
"ENSG00000134758",342.306403418387,-1.0491791722723,0.211369578357421,-4.96371890612454,6.91560133262105e-07,7.17297667188925e-06,"RNF138",NA,"GO:0000209"
"ENSG00000074047",40.213192937472,5.10871861337655,1.029255929004,4.96350661620207,6.92316817714984e-07,7.17630604442008e-06,"GLI2",NA,"GO:0000122"
"ENSG00000087269",454.733576038133,-0.755531819921858,0.152231372858954,-4.96304937499233,6.93949315073866e-07,7.1887038796111e-06,"NOP14",NA,"GO:0000447"
"ENSG00000163485",47.9182561254188,4.8174918223159,0.970698389477286,4.96291317111393,6.94436323066208e-07,7.18907034134693e-06,"ADORA1",NA,"GO:0000186"
"ENSG00000104722",47.7933838173429,9.3876896936193,1.89161327531382,4.96279541708222,6.9485762755293e-07,7.18907034134693e-06,"NEFM",NA,"GO:0005200"
"ENSG00000112419",127.148577371378,2.29824463559014,0.463147135576236,4.96223437230314,6.96868337603375e-07,7.2053473877371e-06,"PHACTR2",NA,"GO:0002576"
"ENSG00000187123",52.5922522652099,4.58952605002632,0.925071489581809,4.96126634721072,7.00350799694668e-07,7.23681180788637e-06,"LYPD6",NA,"GO:0005515"
"ENSG00000161203",3973.34463333884,0.894914701832321,0.180389991274001,4.9609997512168,7.01312817626177e-07,7.2422090402011e-06,"AP2M1",NA,"GO:0005048"
"ENSG00000149639",105.578470628461,1.5755228313783,0.317710346468556,4.95899126009177,7.08601546903362e-07,7.31289228010356e-06,"SOGA1",NA,"GO:0003674"
"ENSG00000177427",43.0445017932741,1.53762392119792,0.310180081921842,4.95719748241397,7.15172745827024e-07,7.37608659769375e-06,"MIEF2",NA,"GO:0005515"
"ENSG00000088451",140.677192188041,-1.10460696368123,0.222846370399823,-4.95680931082422,7.16602453817223e-07,7.38620714444523e-06,"TGDS","4.2.1.46","GO:0008460"
"ENSG00000170270",101.348968281728,-0.808959369103672,0.163336161000633,-4.95272672106292,7.31807145546784e-07,7.53820856429085e-06,"GON7",NA,"GO:0000408"
"ENSG00000126775",53.0108936032179,0.829619372064113,0.167555841947619,4.95130078677571,7.37190589598532e-07,7.58891637579838e-06,"ATG14",NA,"GO:0000045"
"ENSG00000181449",27.7782993130669,7.06541630126154,1.42730972656048,4.95016335262266,7.41512171181433e-07,7.62863645941873e-06,"SOX2",NA,"GO:0000122"
"ENSG00000122729",326.983507792788,1.79001465012121,0.361654959013282,4.94950948551896,7.44007519142076e-07,7.64953049175352e-06,"ACO1","4.2.1.3","GO:0003723"
"ENSG00000121653",61.7923290876156,2.67267225920355,0.540043665264931,4.94899288910723,7.45984720649273e-07,7.66507444405127e-06,"MAPK8IP1",NA,"GO:0004860"
"ENSG00000115216",838.150245017495,0.962736092191764,0.194599719181841,4.94726352247275,7.52640536227229e-07,7.72864231433834e-06,"NRBP1",NA,"GO:0004674"
"ENSG00000144115",28.4034925166583,5.21331337478786,1.0539614051165,4.94639874807522,7.55990214080614e-07,7.75820237764598e-06,"THNSL2",NA,"GO:0003674"
"ENSG00000117122",268.434566756473,3.99944861181595,0.808890306935097,4.94436461597611,7.6392608020079e-07,7.83007278375308e-06,"MFAP2",NA,"GO:0001527"
"ENSG00000173705",37.1039040576435,4.94215393065519,0.999553828501389,4.94435996314962,7.6394432417529e-07,7.83007278375308e-06,"SUSD5",NA,"GO:0005540"
"ENSG00000118482",212.525584231477,-0.625063940295207,0.126526684961588,-4.94017479779044,7.80525682758345e-07,7.995048831289e-06,"PHF3",NA,"GO:0003674"
"ENSG00000172794",27.4763614258567,-5.3699461091863,1.08708216023582,-4.93977944410513,7.8210984841811e-07,8.00223470190614e-06,"RAB37",NA,"GO:0003924"
"ENSG00000163131",212.882074046652,-3.55603041600966,0.719879589002655,-4.93975724598096,7.82198887139147e-07,8.00223470190614e-06,"CTSS","3.4.22.27","GO:0001968"
"ENSG00000180549",7.93728378485171,-7.19043703535559,1.45579907487225,-4.93916857035135,7.84563685294772e-07,8.02144535101812e-06,"FUT7","2.4.1.-","GO:0000139"
"ENSG00000123496",66.2861709025058,6.23703256847557,1.26335081654389,4.936896772298,7.93754572889309e-07,8.10999020325272e-06,"IL13RA2",NA,"GO:0002638"
"ENSG00000146072",346.337490728737,2.69991613393084,0.546897638409907,4.93678513913643,7.94208863933377e-07,8.10999020325272e-06,"TNFRSF21",NA,"GO:0001783"
"ENSG00000135929",57.2841118816746,4.61290642393298,0.934563452309112,4.93589430716068,7.97843087896963e-07,8.14205297444292e-06,"CYP27A1","1.14.13.15","GO:0005506"
"ENSG00000143867",11.3816063749372,6.26036195590721,1.26868705134438,4.93452025798903,8.03480062829192e-07,8.19450161910812e-06,"OSR1",NA,"GO:0000122"
"ENSG00000184033",28.4369813787343,-9.0898271451797,1.84300999301705,-4.93205526807777,8.13688849134324e-07,8.2934833131754e-06,"CTAG1B",NA,"GO:0005515"
"ENSG00000162139",102.018028559048,-1.03051244349977,0.208951334329595,-4.93182992492531,8.146283180474e-07,8.29792394963434e-06,"NEU3","3.2.1.18","GO:0004308"
"ENSG00000140104",46.3884074491824,1.64979626850752,0.334726520166569,4.92878863523134,8.27410281300203e-07,8.42291393281561e-06,"CLBA1",NA,NA
"ENSG00000167693",195.600668596939,3.09833757441494,0.629051643793657,4.92541050481901,8.41834340793386e-07,8.56445548314259e-06,"NXN",NA,"GO:0004791"
"ENSG00000023892",137.72367124981,-3.17606543811945,0.644867509917652,-4.92514414088721,8.42981913681457e-07,8.57083648163413e-06,"DEF6",NA,"GO:0005515"
"ENSG00000100122",8.84795103571181,-5.90654450157235,1.19933819175966,-4.92483649912484,8.44309198265194e-07,8.57903565985565e-06,"CRYBB1",NA,"GO:0005212"
"ENSG00000184867",206.825481537903,4.54854343542037,0.924734059569657,4.91875841313461,8.70948821330353e-07,8.84426512708523e-06,"ARMCX2",NA,"GO:0005741"
"ENSG00000049192",21.6197912849608,5.44428606475466,1.10731691767648,4.91664669603223,8.80392312267515e-07,8.93465297311044e-06,"ADAMTS6",NA,"GO:0004222"
"ENSG00000120068",28.7792214610811,6.06595594311608,1.23389451943244,4.91610575100558,8.82827208845741e-07,8.95384664833633e-06,"HOXB8",NA,"GO:0000122"
"ENSG00000055917",514.235581406579,-0.761271137049488,0.154902906704846,-4.91450517774998,8.90069731823385e-07,9.02174680176183e-06,"PUM2",NA,"GO:0003723"
"ENSG00000173218",162.268986738591,1.81090685850647,0.368552960112055,4.91355939172456,8.9437622746009e-07,9.05982216635618e-06,"VANGL1",NA,"GO:0005515"
"ENSG00000156103",25.6139258793002,5.0739423387873,1.03275868628255,4.91299894755775,8.96937585889186e-07,9.08018375979151e-06,"MMP16",NA,"GO:0001958"
"ENSG00000137409",1489.33815915368,0.748926318959964,0.152446845261847,4.91270460647176,8.98285619531969e-07,9.08824474159156e-06,"MTCH1",NA,"GO:0005515"
"ENSG00000121966",503.714948791584,-5.08498610625654,1.03537894603,-4.91123189799653,9.05059732598322e-07,9.15115951849414e-06,"CXCR4",NA,"GO:0000187"
"ENSG00000134900",317.341558412116,-0.820230500870645,0.167029703624263,-4.91068644123185,9.07581166565033e-07,9.1710241684004e-06,"TPP2",NA,"GO:0000209"
"ENSG00000100335",192.985139759688,-0.766163619649929,0.156130514536688,-4.90719973557696,9.23859372187592e-07,9.32979014058972e-06,"MIEF1",NA,"GO:0000266"
